createdAt,text,sentimen
2026-04-14 03:42:15,"@sampahfhui Satu grup isinya ngacengan loh ya 🤦‍♂️ kebanyakan nonton bokep, liat cewe langsung ngaceng 💀 minimal kena bui lah 👊",Positive
2026-04-14 03:43:37,"@MastinSaurus @sampahfhui kobisa manusia punya pemikiran sedangkal ini? 😂😂😂, ngasih makan apaan dah org terdekat lu?",Neutral
2026-04-14 03:45:05,@sampahfhui Dajjal sungkem sama kalian,Positive
2026-04-14 03:45:21,@sampahfhui SAKIIITTT,Neutral
2026-04-14 03:45:25,"@MastinSaurus @sampahfhui Gini aja deh. Kalo lu cowo, dimana naluri alami perlindungan lu sebagai cowo? Kalo lu cewe, gapernah ngerasain ya diomongin ke arah seksual sama cowo di tongkrongannya atau di cat calling aja di dijalan jadi gabisa empati?",Positive
2026-04-14 03:45:42,"@sampahfhui mmg berpendidikan ga menjamin akhlak ya, kasian bgt ortunya punya anak kek gini",Positive
2026-04-14 03:49:09,@sampahfhui Kurang moral kurang kerjaan.. lagian udh tau keaukannya salah masih aja dilanjutin,Positive
2026-04-14 03:49:18,Berapa lama berapa banyak dan berapa lainnya kasus fh ui pelecehan ini akan bertahan viralnya di medsos? Dan bagaimana blunderny yang kontra/ketahuan sama aja?,Neutral
2026-04-14 03:49:58,@sampahfhui Sakjiw😭,Neutral
2026-04-14 03:51:19,@sampahfhui sakit semua,Neutral
2026-04-14 03:51:30,@MastinSaurus @sampahfhui DIH ?!,Neutral
2026-04-14 03:52:33,@sampahfhui sakit bgt ajg ni anak anak ui,Neutral
2026-04-14 03:52:58,"@sampahfhui Pada nolep nolep gini. Tapi, digrup bahaya bet",Neutral
2026-04-14 03:53:22,@sampahfhui Kira-kira endingnya gimana ya,Neutral
2026-04-14 03:54:03,"@sampahfhui singkat aja, DO lgsg siii enaknya. klo cuma kasih punishment biasa mana kebal dia",Positive
2026-04-14 03:54:41,@MastinSaurus @sampahfhui Lo kalo pake helm di kntl ya? Ngentod gblk bgt lo,Neutral
2026-04-14 03:55:30,@MastinSaurus @sampahfhui enak kali kau bilang itu hal yang benar. makanya kau kalo makan makanan yang bergizi jangan makan tai jadi bisa berpikir jernih otak kau setan pun kalo keliatan wujudnya di dunia nyata gak mau berteman sama kau,Neutral
2026-04-14 03:56:03,@MastinSaurus @sampahfhui otaknya di pantat ya?,Neutral
2026-04-14 03:56:37,@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui gblok,Neutral
2026-04-14 03:56:49,@MastinSaurus @sampahfhui stupid fuckass,Neutral
2026-04-14 03:57:18,4/ Dekan menyatakan fakultas sedang melakukan penelusuran dan verifikasi menyeluruh bersama Satgas PPKS UI. BEM FH UI dan organisasi internal lainnya juga mengeluarkan pernyataan mengutuk dan mendukung proses hukum kampus.,Positive
2026-04-14 03:58:49,@sampahfhui parah bgt woi,Neutral
2026-04-14 03:58:52,"@sampahfhui Irfan said gak masalah, anjiirrrr",Neutral
2026-04-14 03:59:15,"@MastinSaurus @sampahfhui Ngelecehin cewek kok dinormalisasikan, gendeng utekmu.",Positive
2026-04-14 03:59:32,@MastinSaurus @sampahfhui halo binatang.,Neutral
2026-04-14 04:00:09,@sampahfhui Serem amat pembahasannya 😭,Neutral
2026-04-14 04:01:02,@sampahfhui https://t.co/Q23FY9p74T,Neutral
2026-04-14 04:01:04,@sampahfhui SAKIT JIWA,Positive
2026-04-14 04:01:09,"@BeilMachieveli @charleeyxcx @bolabolaebol @sadampermana_w Uu tpsk adalah delik aduan, yang merasa korban lah yg harus mengadu, ini yang ngadu penyebar chat, korban dalam ini ga tau apa2, apakah tetap masih uu tpsk atau uu ite? Ayo mikir, ini diskursus hukum",Neutral
2026-04-14 04:02:18,@sampahfhui berhentilah berpikir seperti binatang,Positive
2026-04-14 04:03:00,@MastinSaurus @sampahfhui Nah setuju bang. Gak usah d posting juga tweet ini. Maka dari itu kalau nemu grup yg asik pertahankan teman2 tersebut.,Negative
2026-04-14 04:03:17,@MastinSaurus @sampahfhui orgil,Positive
2026-04-14 04:03:24,@revol7hink @bebekqaleo @sampahfhui Lah?! Sejenis kah ni,Neutral
2026-04-14 04:03:30,@MastinSaurus @sampahfhui opini sampah,Positive
2026-04-14 04:03:41,@MastinSaurus @sampahfhui Mau sok bijak tapi berakhir dongo,Positive
2026-04-14 04:03:43,@sampahfhui Gimana hasil forumnya semalem?,Neutral
2026-04-14 04:05:50,@sampahfhui ga waras,Positive
2026-04-14 04:08:19,@sampahfhui contoh anak pas lahir otaknya gk ada,Positive
2026-04-14 04:08:42,@sampahfhui strs,Positive
2026-04-14 04:09:05,"@MastinSaurus @sampahfhui jadi org kalo dongo jngan kebangetan, mikir",Positive
2026-04-14 04:09:19,@sampahfhui Sakit lu semua!,Positive
2026-04-14 04:09:50,@sampahfhui @salputsal,Neutral
2026-04-14 04:11:15,@sampahfhui @gisellmaf ORGIL,Positive
2026-04-14 04:11:25,@MastinSaurus @sampahfhui Lu kenapa bodoh bgt sih taiii?? Copot aja sono palalu,Positive
2026-04-14 04:13:24,"@sampahfhui Inget juga 10 tahun lalu waktu masih kuliah ga sengaja denger temen2 cowok objektifikasi temen cewe seangkatan. Walaupun ga sepor*o ini tapi polanya mirip2, temen2 cewe yg cakep2 dibanding2in ""si A dong tangannya mulus hmmm kriuk bangettt renyah."" Like wtf bro 😭",Positive
2026-04-14 04:13:51,@MastinSaurus @sampahfhui Udh dipastiin monyet satu ini jga pelaku ks lainnya,Positive
2026-04-14 04:14:34,@sampahfhui ini bukannya group pribadi mereka ya? atau ada ceweknya?,Neutral
2026-04-14 04:14:56,"@sampahfhui udah saatnya jokes-jokes jahat nan kotor di tongkrongan stop dinormalisasi, biarpun ""cuma sirkel kita aja kok"" tetep harus distop, karena pengaruhnya ke pola pikir dan gimana kita memperlakukan ke orang lain 🤚🏻🤚🏻 https://t.co/KSOiar9lZq",Positive
2026-04-14 04:16:14,"@MastinSaurus @sampahfhui kita mah emang suci, pergi lu najis.",Neutral
2026-04-14 04:16:30,"@sampahfhui Ini mah udah cabul sih, gua kira bercandaannya kaya bapak2 cabul, ini lebih parah sih.",Positive
2026-04-14 04:17:10,@sampahfhui sick banget orang2 kek gini,Positive
2026-04-14 04:17:38,@MastinSaurus @sampahfhui jawab ini duli dong https://t.co/HiK6WNLwd7,Neutral
2026-04-14 04:17:47,@sampahfhui Hancur,Neutral
2026-04-14 04:18:26,@sampahfhui OSPEK NYA ANTI KS DIA NYA KS SICKKKKKKKKKKKK,Positive
2026-04-14 04:18:26,@MastinSaurus @sampahfhui Inilah salah satu contoh bentuk bahan bakar neraka nantinya.,Positive
2026-04-14 04:19:36,@sampahfhui STRESSSS,Neutral
2026-04-14 04:21:05,VINE lu mau debutin grup buat narik PASAR INDO KAN??? Sekalian aja debutin boygroup membernya rekrut dari kasus FH UI pelecehan seksual kemaren debutin tuh Valenza and The Geng wkwkwk buat narik pasar indo wkwkwk sekalian makin DIHUJAT terus BUBAR deh hahaha,Positive
2026-04-14 04:23:39,"@sampahfhui Anak fh yg harusnya membela keadilan dan kebenaran malah menjadi pelaku ks , sakit !",Positive
2026-04-14 04:24:21,"@sampahfhui Ga bisa berkata-kata, ini anak2 paham hukum dan well educated padahal",Positive
2026-04-14 04:26:13,"@MastinSaurus @sampahfhui iyaa ini agak aneh, 14 orang semua kena? pasti ada yang nyebarin. harusnya yang nyebarin yang kena hukuman",Negative
2026-04-14 04:26:14,@MastinSaurus @sampahfhui Buzzer yaa luu anj,Neutral
2026-04-14 04:27:02,@MastinSaurus @sampahfhui idk bro isi tongkrongan gue gada tuh yang kayak gitu :) Oh you think that's okay bcs it's not your family member,Positive
2026-04-14 04:27:31,"@sampahfhui Ada yg tau gak cetannya kenapa bisa kesebar, penasaran banget ketauannya gimana",Neutral
2026-04-14 04:27:33,FH UI PELECEHAN FAKULTAS HUKUM https://t.co/0c3J5ahiDa Tobrut cantik lagi masak,Neutral
2026-04-14 04:28:04,@sampahfhui Sakit semua anjir. Geli banget baca chat groupnya,Positive
2026-04-14 04:29:58,"@sampahfhui Cowok kok namanya echa, valen ??? Tau lah asalnya dari mana nama cewek dipake cowok FH tapi SDM rendah",Neutral
2026-04-14 04:30:49,@sampahfhui sakit ajg,Neutral
2026-04-14 04:31:07,@MastinSaurus @sampahfhui Itu fungsinya agama Jadi batas biar yg ada di kepala lo ga keluar Kecuali lo ga punya agama,Neutral
2026-04-14 04:31:10,@sampahfhui Serem isi kepalanya seharian kaya gituh ih najiissss,Positive
2026-04-14 04:32:46,"@sampahfhui @ohmy_beautybank NAJISSS, DILAKNAT LO YE SINTING",Positive
2026-04-14 04:32:46,@MastinSaurus @sampahfhui wkwkwkwkwk lu ky mereka kali ya,Negative
2026-04-14 04:33:13,@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui ya klo mau ngasi opini yg bagus nyet ngetik dlu yg bener,Neutral
2026-04-14 04:33:38,@sampahfhui Persis kejadian kek di film Nano terbaru,Neutral
2026-04-14 04:33:42,@MastinSaurus @sampahfhui https://t.co/MReyqennAW,Neutral
2026-04-14 04:35:02,"@MastinSaurus @sampahfhui hewan nih yg ngetik, soalnya gada akal",Positive
2026-04-14 04:35:18,@sampahfhui sakitt ini ka,Neutral
2026-04-14 04:37:12,@sampahfhui wkwkw pernah mergokin temen juga pas jaman sekolah dulu. emang cowok tu kalo gabahas ttg cewek ga asik guys. udah jadi salah satu naluri busuk nya mereka. kalo cowok gapunya naluri busuk itu sih bagus ya. pertahanin deh.,Negative
2026-04-14 04:37:18,@sampahfhui salah satu org disitu ada yg lagi magang di pertamina😂,Neutral
2026-04-14 04:37:27,"@MastinSaurus @sampahfhui Who hurt u kak? Semoga turunan atau keluarga mu gak mendapatkan hal yang serupa ya, tpi gua bersumpah",Neutral
2026-04-14 04:38:17,@MastinSaurus @sampahfhui lu sok pinter bang,Neutral
2026-04-14 04:39:02,@sampahfhui Indonesia ternyata otaknya banyak yg sarap 🙂,Neutral
2026-04-14 04:40:37,"@sampahfhui Sedihnya adalah grup dengan pembahasan seperti ini tuh banyak diluar sana, bahkan mungkin ada di sekitar kita. Karena mereka merasa pel*c3han seperti ini adalah pembahasan yang normal. Lalu, apa yang harus kita lakukan?",Positive
2026-04-14 04:40:57,@sampahfhui Sickkkkk,Neutral
2026-04-14 04:41:15,BEM FH UI Tuntut DO 16 Mahasiswa Terduga Pelaku Pelecehan Seksual di Grup Chat https://t.co/CyfHSATBR7,Neutral
2026-04-14 04:41:17,@sampahfhui sakit bat anj,Neutral
2026-04-14 04:41:39,"@sampahfhui gua td ada baca mereka 09L, kata gua lu bocil pada ngadi ngadi amat sihh cill, baru gede aja begayanya kek udh paling iyee🫵",Neutral
2026-04-14 04:43:06,@MastinSaurus @sampahfhui JIR PELAKU https://t.co/jiYe6JBjHu,Neutral
2026-04-14 04:45:14,"@sampahfhui dah mpe IG skrg, baru tau lama ga buka X",Neutral
2026-04-14 04:45:26,"@MastinSaurus @sampahfhui bilang aja lu sejenis sama mreka jir, gausa yapping wkwkk",Negative
2026-04-14 04:45:29,"@MastinSaurus @sampahfhui ka sumpah kamu keliatannya cowo jelek yg muka dan adabnya kaya kelamin cowo, otak dangkal bahkan kurang perhatian orang sekitar, pelecehan itu bukan cuma sekedar perkos- atau grep- langsung atau ngomong langsung didepan muka aja bodohhh",Positive
2026-04-14 04:45:48,@sampahfhui orgil,Neutral
2026-04-14 04:46:17,"@sampahfhui Kak tanya dong, awal kebongkarnya gimana?",Neutral
2026-04-14 04:46:51,"@MastinSaurus @sampahfhui Ini otaknya emang ngga nyampe ya, miris banget bacanya",Positive
2026-04-14 04:47:20,@sampahfhui Orang NPD kalau bikin grup :,Neutral
2026-04-14 04:47:20,"@MastinSaurus @sampahfhui Lanjut tauran, mabok di real aja gih wkwk. Ketauan tipikal pemuda spt apa dari ketikan mu.",Negative
2026-04-14 04:47:41,@sampahfhui https://t.co/KvBx1pn0U1,Neutral
2026-04-14 04:49:45,@MastinSaurus @sampahfhui Orang kaya begini isi otaknya apasih?,Negative
2026-04-14 04:49:49,@sampahfhui Waw,Neutral
2026-04-14 04:50:13,@MastinSaurus @sampahfhui sakit jiwa ni orang,Neutral
2026-04-14 04:50:27,@MastinSaurus @sampahfhui DONGO DI PELIHARA ANJENG,Neutral
2026-04-14 04:50:28,@MastinSaurus @sampahfhui stress ajg,Neutral
2026-04-14 04:50:41,@MastinSaurus @sampahfhui semoga lu mati,Neutral
2026-04-14 04:51:55,@sampahfhui @hivemindfantasy,Neutral
2026-04-14 04:54:43,@MastinSaurus @sampahfhui waduh ada bang enabler ks nih. gws bang. cuci otak lo mending,Positive
2026-04-14 04:55:44,"@sampahfhui Ga kebayang mereka kalo dah jadi penegak hukum,,kesalahan yg d ulang2 akan jadi suatu kebenaran.🥲",Positive
2026-04-14 04:57:17,@MastinSaurus @Sempiternal297 @sampahfhui Dasar bencong,Neutral
2026-04-14 04:57:28,"@MastinSaurus @sampahfhui grup privat kalo sampe bocor berarti emang ada yg bermasalah di dalamnya, mangkanya atiati skrg emg lagi banyak manusia jadi2an😁",Positive
2026-04-14 04:58:08,"@MastinSaurus @sampahfhui Ngopi bareng aja lah skuy Biar kita2 tau fisik lu kek mana, trus ntar kita kulitin bareng2 di X Reaksi lu apkh masih sama? Bawa orang tua lu juga gapapa Biar netizen X yg kulitin Sesuai kata lu, gak ada grepe2 atau perkosa Tapi, kita cuma ngulitin lu &amp; ortu lu Gimana?",Negative
2026-04-14 05:00:15,@sampahfhui ingat ya ga ada kata khilaf dalam pelecehan!! https://t.co/W71Svu83EK,Positive
2026-04-14 05:00:43,@sampahfhui @andori SAKITTT,Neutral
2026-04-14 05:01:41,"@sampahfhui DO pun ga cukup buat ngehukum mereka.. ga kebayang seberapa traumanya yg jadi korban, juga dosen2 yg ikut jdi korban.. kalo ortu2ny pada ngelindungi sekalian aja spill ortu2ny😂 pantes mereka ga punya attitude karena ngerasa dilindungi ortu yg punya ""power"" .. miris banget",Positive
2026-04-14 05:02:04,@MastinSaurus @sampahfhui Ini calon2 pelaku SA guys mending diabisin skrng sblm kejadian bneran wkwkw,Positive
2026-04-14 05:02:11,@MastinSaurus @sampahfhui tongkrongannya ga berbobot orang kalangan bawah,Negative
2026-04-14 05:03:32,@sampahfhui Najis bgt anak UI tapi group nya kaya ojek pangkalan. Najis baget sumpah,Positive
2026-04-14 05:04:18,"@sampahfhui Hingga hari ini , gimana respon pihak ui ?",Neutral
2026-04-14 05:04:40,@MastinSaurus @sampahfhui dibayar berapa kak buat jadi buzzer wkwkwkk heran ada aja kelakuan. STOP. DENIAL. STOP. BELA. PELAKU.,Positive
2026-04-14 05:04:54,@MastinSaurus @sampahfhui https://t.co/PYeatP4HIb,Neutral
2026-04-14 05:04:57,@MastinSaurus @sampahfhui iq under 100 indon ga siap dengan fakta macem begini,Neutral
2026-04-14 05:05:19,"@sampahfhui aku sih team yg spakat mereka DO ajaa, mereka sadar banget itu salah, trus itu malah jadi bahan candaan. Ngeri klo dikasih ampun, mereka bakal keenakan",Positive
2026-04-14 05:05:21,@sampahfhui demnnnnb stres,Neutral
2026-04-14 05:05:55,@MastinSaurus @sampahfhui OALAH PELA KU,Neutral
2026-04-14 05:05:55,@sampahfhui otaknya dimana si malu malu in nama mahasiswa 😭😭😭,Positive
2026-04-14 05:05:57,@MastinSaurus @sampahfhui Matamu picek,Neutral
2026-04-14 05:06:10,@MastinSaurus @sampahfhui Ih? Gblk bgt😭👎🏻,Positive
2026-04-14 05:07:03,@MastinSaurus @sampahfhui Akun r3dflag ternyata https://t.co/TY3flUgaAO,Neutral
2026-04-14 05:07:41,@MastinSaurus @Sempiternal297 @sampahfhui Dasar rapist,Positive
2026-04-14 05:08:33,"@sampahfhui Anjir abissss deh, di sidang cuma bisa nunduk, anak anak pejabat kah ini? wkwk",Neutral
2026-04-14 05:08:57,@MastinSaurus @sampahfhui bar so low you probably should consider doing this https://t.co/GHCCLm3UQs,Neutral
2026-04-14 05:09:08,@MastinSaurus @sampahfhui ya masa nunggu sampe diperkosa dulu baru ditindak?,Positive
2026-04-14 05:09:37,@sampahfhui Yang berpendidikan juga belum tentu bisa menghargai orang lain ternyata,Neutral
2026-04-14 05:11:03,"@revol7hink Ya, emang gua punya logika dasar. Ketikan lu yang bener dulu coba cek lagi wkwkwk. Troll gak jelas. Bisa baca gak lo dari awal gue udah cite soal rape culture? Di situ lu bisa mulai tracking analisis apa yang terjadi, tanyain deh ChatGPT gratisan lo itu. Dongo.",Neutral
2026-04-14 05:11:27,@sampahfhui ajgg,Neutral
2026-04-14 05:11:49,@sampahfhui @grok jelaskan detail nya,Neutral
2026-04-14 05:11:51,"@MastinSaurus @sampahfhui berani berbuat berani bertanggung jwb dong bangg aturan mah😹😹 masaa berani di tongkrongan doang, masa merasa jadi LAKIKnya cuma di sirkelnya doang, hadapi tuh kemarahan masyarakat😹😹",Positive
2026-04-14 05:12:59,@sampahfhui @flowsyfi salero apaan?,Neutral
2026-04-14 05:13:41,"@sampahfhui Alay bgt org org UI ya cuma grup gibah cowok aja sampai ngerusak masa depan mahasiswa iseng di situ, kan cuma grup chat emang kita cewe gk pernah kaya gitu kan wajar aja kali, jadi gk wajar kalau di mata SJW, kenapa sih orang jakarta itu alay alay kecuali km diperkaos gitu",Negative
2026-04-14 05:14:54,"@MastinSaurus @sampahfhui itu ada dosen loh djadiin bahan..gaada attitude bgt, dnormalisasi yg gini2 nih pd ga pnh etika lg nnt anak2 skr",Positive
2026-04-14 05:15:22,@MastinSaurus @sampahfhui pasti di tongkronganmu ngelecehin cewe kaya gini hal biasa ya? apa jangan jangan keluarga bahkan pasanganmu juga kamu jadikan bahan “yapping”mu juga?,Positive
2026-04-14 05:17:02,"@MastinSaurus @sampahfhui Opini lu sama aja kaya chat mereka , lu mending diem , ga usah di post(ga usah di sebar) , lu faham kesalahannya di mana , cukup di dalem kepala lu aja, kalo udah di post, siap2 aja di serang , see ?",Negative
2026-04-14 05:17:13,@MastinSaurus @sampahfhui Tapi alm abang gw sampe dicut off tuh wkwkw padahal yang dia omongin bener misal konteks yang lo jadiin bercanda sodara cewek lu/emak lu sendiri kira kira terima gak?malah dibilang kek kanebo kering.,Positive
2026-04-14 05:17:22,"@MastinSaurus @sampahfhui Cacat logika lo sender, belajar lagi gih bentuk kekerasan sex itu apa aja. Terus klau di gc pribadi jadi dinormalkan gitu bercandaan mesum? salah ya tetap salah najis. Disimpen dikepala? itu udah chat di gc masih disimpen dikepala lu blg? NGOTAK DIKIT.",Positive
2026-04-14 05:18:09,@sampahfhui sakit jiwa njir tu orang,Positive
2026-04-14 05:18:38,@sampahfhui sakitt sampe ke ortu nya anjjj,Positive
2026-04-14 05:18:41,@sampahfhui @kentangbalado09,Neutral
2026-04-14 05:22:36,"@sampahfhui NAJISSS, MUKA BERUK KELAKUAN KEK SETANNN PULA. SAKJIW",Positive
2026-04-14 05:23:05,"@MastinSaurus @sampahfhui Moga anak perempuan lu aman ya bang hehe, jagain anak perempuan lu, takutnya di lecehin ama cowo modelan kek lu bang.",Positive
2026-04-14 05:23:47,@MastinSaurus @sampahfhui Kepala kotor aja gak normal dan gak wajar harus diperbaiki. Eh ini malah benerin percakapan kotor karena private,Positive
2026-04-14 05:23:56,@MastinSaurus @sampahfhui Akun kosongan ternyata awoakwok,Neutral
2026-04-14 05:25:05,@MastinSaurus @sampahfhui https://t.co/UvbslAId7N,Neutral
2026-04-14 05:25:26,@sampahfhui epstein filesnya depok anjir wtf,Neutral
2026-04-14 05:26:18,@sampahfhui najis se najis najisnya anjg,Positive
2026-04-14 05:28:39,@sampahfhui @andori miris ! 👎🏻,Positive
2026-04-14 05:28:45,@MastinSaurus @sampahfhui Fix ini salah satu pelaku,Neutral
2026-04-14 05:30:06,@MastinSaurus @sampahfhui BEUH 385 LIKE. BANYAK JUGA YA MONYET MODELAN LU,Positive
2026-04-14 05:30:10,"@MastinSaurus @sampahfhui “pelecehan seksual” yaelah pahami dlu bree konteksnya, ada non fisik loh, gk musti di grepe, emang otak lo aja isinya selangkangan doang",Positive
2026-04-14 05:30:49,"@MastinSaurus @sampahfhui kebanyakan nonton bokepp,pantes pola pikirlu rusak",Positive
2026-04-14 05:31:03,"@sampahfhui ga mau bitter tapi banyak, banyaaak, yang kayak gini trus dinormalisasi. pernah banget pengen nonjok orang kayak gini pas ketemu rl, soalnya aslinya cupu",Positive
2026-04-14 05:31:45,@sampahfhui This is snap chat or Facebook any group ??,Neutral
2026-04-14 05:31:51,@sampahfhui @mikrokosmoszh sinting,Neutral
2026-04-14 05:32:02,"@sampahfhui Spill sosmed mereka , sumpah ga pernah sekesel ini, jijik banget ama mereka. Anjir lah!",Positive
2026-04-14 05:32:14,@sampahfhui jijik bgt bgt bgt,Neutral
2026-04-14 05:33:30,@sampahfhui Gitu doang kirain mah pemerkosaan,Negative
2026-04-14 05:33:47,@MastinSaurus @sampahfhui musang birahi,Neutral
2026-04-14 05:34:24,@sampahfhui https://t.co/QcAJh6vvSE,Neutral
2026-04-14 05:34:37,"@Ritzhy1 @MastinSaurus @sampahfhui semua berawal dari obrolan tongkrongan ya bang, salah satu pelaku punya mindset diam berarti consent yang mana ini bahaya banget. korban ga bisa liat chatnya bukan berarti semua obrolan itu BENAR DAN BUKAN PELECEHAN",Positive
2026-04-14 05:34:51,@sampahfhui Ish,Neutral
2026-04-14 05:35:58,@sampahfhui ini top collection pelakunya gaes https://t.co/vfVda3Umcg,Neutral
