createdAt,text
2026-04-14 05:05:19,"@sampahfhui aku sih team yg spakat mereka DO ajaa, mereka sadar banget itu salah, trus itu malah jadi bahan candaan. Ngeri klo dikasih ampun, mereka bakal keenakan"
2026-04-14 05:05:21,@sampahfhui demnnnnb stres
2026-04-14 05:05:55,@sampahfhui otaknya dimana si malu malu in nama mahasiswa 😭😭😭
2026-04-14 05:05:55,@MastinSaurus @sampahfhui OALAH PELA KU
2026-04-14 05:05:57,@MastinSaurus @sampahfhui Matamu picek
2026-04-14 05:06:10,@MastinSaurus @sampahfhui Ih? Gblk bgt😭👎🏻
2026-04-14 05:07:03,@MastinSaurus @sampahfhui Akun r3dflag ternyata https://t.co/TY3flUgaAO
2026-04-14 05:07:41,@MastinSaurus @Sempiternal297 @sampahfhui Dasar rapist
2026-04-14 05:08:33,"@sampahfhui Anjir abissss deh, di sidang cuma bisa nunduk, anak anak pejabat kah ini? wkwk"
2026-04-14 05:08:57,@MastinSaurus @sampahfhui bar so low you probably should consider doing this https://t.co/GHCCLm3UQs
2026-04-14 05:09:08,@MastinSaurus @sampahfhui ya masa nunggu sampe diperkosa dulu baru ditindak?
2026-04-14 05:09:37,@sampahfhui Yang berpendidikan juga belum tentu bisa menghargai orang lain ternyata
2026-04-14 05:11:03,"@revol7hink Ya, emang gua punya logika dasar. Ketikan lu yang bener dulu coba cek lagi wkwkwk. Troll gak jelas. Bisa baca gak lo dari awal gue udah cite soal rape culture? Di situ lu bisa mulai tracking analisis apa yang terjadi, tanyain deh ChatGPT gratisan lo itu. Dongo."
2026-04-14 05:11:27,@sampahfhui ajgg
2026-04-14 05:11:49,@sampahfhui @grok jelaskan detail nya
2026-04-14 05:11:51,"@MastinSaurus @sampahfhui berani berbuat berani bertanggung jwb dong bangg aturan mah😹😹 masaa berani di tongkrongan doang, masa merasa jadi LAKIKnya cuma di sirkelnya doang, hadapi tuh kemarahan masyarakat😹😹"
2026-04-14 05:12:59,@sampahfhui @flowsyfi salero apaan?
2026-04-14 05:13:41,"@sampahfhui Alay bgt org org UI ya cuma grup gibah cowok aja sampai ngerusak masa depan mahasiswa iseng di situ, kan cuma grup chat emang kita cewe gk pernah kaya gitu kan wajar aja kali, jadi gk wajar kalau di mata SJW, kenapa sih orang jakarta itu alay alay kecuali km diperkaos gitu"
2026-04-14 05:14:54,"@MastinSaurus @sampahfhui itu ada dosen loh djadiin bahan..gaada attitude bgt, dnormalisasi yg gini2 nih pd ga pnh etika lg nnt anak2 skr"
2026-04-14 05:15:22,@MastinSaurus @sampahfhui pasti di tongkronganmu ngelecehin cewe kaya gini hal biasa ya? apa jangan jangan keluarga bahkan pasanganmu juga kamu jadikan bahan “yapping”mu juga?
2026-04-14 05:17:02,"@MastinSaurus @sampahfhui Opini lu sama aja kaya chat mereka , lu mending diem , ga usah di post(ga usah di sebar) , lu faham kesalahannya di mana , cukup di dalem kepala lu aja, kalo udah di post, siap2 aja di serang , see ?"
2026-04-14 05:17:13,@MastinSaurus @sampahfhui Tapi alm abang gw sampe dicut off tuh wkwkw padahal yang dia omongin bener misal konteks yang lo jadiin bercanda sodara cewek lu/emak lu sendiri kira kira terima gak?malah dibilang kek kanebo kering.
2026-04-14 05:17:22,"@MastinSaurus @sampahfhui Cacat logika lo sender, belajar lagi gih bentuk kekerasan sex itu apa aja. Terus klau di gc pribadi jadi dinormalkan gitu bercandaan mesum? salah ya tetap salah najis. Disimpen dikepala? itu udah chat di gc masih disimpen dikepala lu blg? NGOTAK DIKIT."
2026-04-14 05:18:09,@sampahfhui sakit jiwa njir tu orang
2026-04-14 05:18:38,@sampahfhui sakitt sampe ke ortu nya anjjj
2026-04-14 05:18:41,@sampahfhui @kentangbalado09
2026-04-14 05:22:36,"@sampahfhui NAJISSS, MUKA BERUK KELAKUAN KEK SETANNN PULA. SAKJIW"
2026-04-14 05:23:05,"@MastinSaurus @sampahfhui Moga anak perempuan lu aman ya bang hehe, jagain anak perempuan lu, takutnya di lecehin ama cowo modelan kek lu bang."
2026-04-14 05:23:47,@MastinSaurus @sampahfhui Kepala kotor aja gak normal dan gak wajar harus diperbaiki. Eh ini malah benerin percakapan kotor karena private
2026-04-14 05:23:56,@MastinSaurus @sampahfhui Akun kosongan ternyata awoakwok
2026-04-14 05:25:05,@MastinSaurus @sampahfhui https://t.co/UvbslAId7N
2026-04-14 05:25:26,@sampahfhui epstein filesnya depok anjir wtf
2026-04-14 05:26:18,@sampahfhui najis se najis najisnya anjg
2026-04-14 05:28:39,@sampahfhui @andori miris ! 👎🏻
2026-04-14 05:28:45,@MastinSaurus @sampahfhui Fix ini salah satu pelaku
2026-04-14 05:30:06,@MastinSaurus @sampahfhui BEUH 385 LIKE. BANYAK JUGA YA MONYET MODELAN LU
2026-04-14 05:30:10,"@MastinSaurus @sampahfhui “pelecehan seksual” yaelah pahami dlu bree konteksnya, ada non fisik loh, gk musti di grepe, emang otak lo aja isinya selangkangan doang"
2026-04-14 05:30:49,"@MastinSaurus @sampahfhui kebanyakan nonton bokepp,pantes pola pikirlu rusak"
2026-04-14 05:31:03,"@sampahfhui ga mau bitter tapi banyak, banyaaak, yang kayak gini trus dinormalisasi. pernah banget pengen nonjok orang kayak gini pas ketemu rl, soalnya aslinya cupu"
2026-04-14 05:31:45,@sampahfhui This is snap chat or Facebook any group ??
2026-04-14 05:31:51,@sampahfhui @mikrokosmoszh sinting
2026-04-14 05:32:02,"@sampahfhui Spill sosmed mereka , sumpah ga pernah sekesel ini, jijik banget ama mereka. Anjir lah!"
2026-04-14 05:32:14,@sampahfhui jijik bgt bgt bgt
2026-04-14 05:33:30,@sampahfhui Gitu doang kirain mah pemerkosaan
2026-04-14 05:33:47,@MastinSaurus @sampahfhui musang birahi
2026-04-14 05:34:24,@sampahfhui https://t.co/QcAJh6vvSE
2026-04-14 05:34:37,"@Ritzhy1 @MastinSaurus @sampahfhui semua berawal dari obrolan tongkrongan ya bang, salah satu pelaku punya mindset diam berarti consent yang mana ini bahaya banget. korban ga bisa liat chatnya bukan berarti semua obrolan itu BENAR DAN BUKAN PELECEHAN"
2026-04-14 05:34:51,@sampahfhui Ish
2026-04-14 05:35:58,@sampahfhui ini top collection pelakunya gaes https://t.co/vfVda3Umcg
2026-04-14 05:36:42,@Ritzhy1 @MastinSaurus @sampahfhui you can’t even grasp how dangerous and stupid those conversation can you? kalo lu sampe ngejokes soal melecehkan IBU DAN KAKAK KANDUNG LU SENDIRI dan mikir gapapa ngelakuin itu selama di “ruang obrolan private” berarti lu lahir dari bool seorang laki laki.
2026-04-14 05:37:41,"@sampahfhui yang kayak gini nih gak bisa di maafin, pokoknya gak ada kata maaf !"
2026-04-14 05:37:48,@MastinSaurus @sampahfhui Lu juga suka ngelecehin orang ya? Gak heran sih statement lu kek gini wkwk.
2026-04-14 05:38:36,@MastinSaurus @sampahfhui cuih
2026-04-14 05:38:57,@sampahfhui ga espek 🥲. sekelas Ui yg selalu di agung agungkan aja otaknya begini. miris bgt
2026-04-14 05:39:44,"@Ritzhy1 @MastinSaurus @sampahfhui MELECEHKAN ITU GAK CUMA GREPE GREPE, lu ngefoto diem2 dijadiin bacol, dibilang susu lu gede, dibilang ketek lu enak dijilat namanya PELECEHAN VERBAL"
2026-04-14 05:40:04,@MastinSaurus @sampahfhui Jedotin palamu kak siapa tau otak sama syaraf nya kejepit
2026-04-14 05:40:14,@sampahfhui Wah kacauu
2026-04-14 05:40:42,"@naay_killa @_melophileei @sampahfhui LO TAU KGK SIH ARTI DARI ""PELECEHAN VERBAL""???!!"
2026-04-14 05:40:54,"@MastinSaurus @sampahfhui Ya benar, disimpan di kepala kan? Yang salah kenapa disimpan di chat?"
2026-04-14 05:41:09,@sampahfhui kasian echa HUKUM MATI AJA WOI
2026-04-14 05:41:10,"@Ritzhy1 @MastinSaurus @sampahfhui alesan kenapa segitu banyak orang nonton live dan join forum semalem itu karena pelaku sudah melakukan PELECEHAN FATAL, yg kalo dibiarin bisa beneran grepe grepe dan merealisasikannya jadi tindakan. lu mikir gak sih sampe kesini?"
2026-04-14 05:41:26,@sampahfhui @loafclairo org jelek knp ya suka bikin masalah
2026-04-14 05:42:16,@MastinSaurus @sampahfhui otak lu pindah ke titid apa gimana si? bodoh bgt demi
2026-04-14 05:42:19,@sampahfhui IHH NAJIS
2026-04-14 05:42:29,"@sampahfhui jadi cewe, ternyata beneran gaa aman banget; di mana pun. kita, uda ngejaga sikap, memperbaiki hal apapun yang bisa aja jadi pemicunya, tapi tetep aja; pihak perempuan selalu di rugi kan"
2026-04-14 05:42:32,"@Ritzhy1 @MastinSaurus @sampahfhui lu ngebiarin generasi penerus bangsa punya mentalitas rapist gini? if we could do both why not? gue liat banyak yg koar koar soal tokoh agama yg melecehkan, banyak yg marah soal keputusan prabowo akhir akhir ini, MBG trending ga surur surut, lu nya aja yang gatau kali."
2026-04-14 05:42:45,@sampahfhui Parah sih ini cancel culture segera
2026-04-14 05:43:07,@MastinSaurus @sampahfhui Namanya pelecehan mah kagak ada yang bener kocak
2026-04-14 05:43:34,"@Ritzhy1 @MastinSaurus @sampahfhui guru guru pedofil di tiktok udah dirujak massa, sampe tutup akun, sampe bikin klarifikasi. masalah dikebiri dan hukum pidana ke pelaku juga udah banyak disuarakan kok, lu kemana aja dah?"
2026-04-14 05:44:08,@sampahfhui Ini kok bisa bocor? Ada yg di dalam grup bocorin? 🤔
2026-04-14 05:45:01,"@Ritzhy1 @choconoirr @MastinSaurus @sampahfhui Yaudah, semoga ada yg melecehkan lu secara verbal di tongkrongan mereka ya. Terus pas ketauan sama elu, elu ga boleh ngapa2in. Kan obrolan tongkrongan, obrolan private"
2026-04-14 05:46:52,@MastinSaurus @sampahfhui matane
2026-04-14 05:47:08,@sampahfhui SAMPAH
2026-04-14 05:47:46,@Ritzhy1 @MastinSaurus @sampahfhui HAH? BAAAANG YG PELAKU PELECEHAN ITU SUMBERNYA DARISINI!!!! guru2 pedofil yg bertebaran di tiktok awalnya dari bercandaan konten dan akhirnya direalisasikan loh? kalo didiemin kita gatau lingkaran setannya bakal berlanjut sampe berapa puluh tahun ke depan dgn pelaku yg sama.
2026-04-14 05:48:33,"@MastinSaurus @sampahfhui Smoga org yg se frekuensi sama manusia2 jahanam otak birahi ini pada mati perlahan dengan kanker prostat, impoten, ditelantarkan keluarga. Aamiin"
2026-04-14 05:49:16,@sampahfhui Gara2 mereka nih kita kecolongan langit kita mau dijajajag US!!!
2026-04-14 05:49:37,@sampahfhui sakit ni orng
2026-04-14 05:50:00,@Ritzhy1 @choconoirr @MastinSaurus @sampahfhui Ga perlu dibesar2kan sampe elu yg kena. Semoga elu jadi korban selanjutnya
2026-04-14 05:50:01,"@sampahfhui all women deserve to feel safe everywhere, always."
2026-04-14 05:52:00,@sampahfhui Manusia gak ada moral
2026-04-14 05:52:16,@Ritzhy1 @MastinSaurus @sampahfhui “ditempeleng sekali bisa pingsan” as if korban punya tenaga segede orang orang di atas yang beras badan dan perawakannya aja lebih gede dari rata rata fisik cewe?
2026-04-14 05:52:22,"@MastinSaurus @sampahfhui Iiih kamu lahirnya didoain ga sih? Tolong itu kepalanya dipake, dicuci kalo perlu biar pikirannya bersih."
2026-04-14 05:52:49,@sampahfhui wthell
2026-04-14 05:52:50,"@sampahfhui Emang udah ga waras orang"""
2026-04-14 05:53:21,@MastinSaurus @sampahfhui https://t.co/M6uiSeP7Px true bro
2026-04-14 05:53:26,@sampahfhui Jadi inget salah satu eps Girl from knowhere 2
2026-04-14 05:54:26,"@MastinSaurus @sampahfhui yang suci disalahin dikata sok suci, hidup lu dari kecil dididik kaya gimana si sama ortu??"
2026-04-14 05:54:44,"@sampahfhui Pantes hukum di indo kacau, lulusannya aja model kyk gini astaga🥲"
2026-04-14 05:54:59,@naay_killa @_melophileei @sampahfhui mending diam si lu killa
2026-04-14 05:55:04,"@sampahfhui valenza yang mana sih, kemproh cok"
2026-04-14 05:55:08,@MastinSaurus @sampahfhui Dasar kampunk
2026-04-14 05:55:23,@MastinSaurus @sampahfhui titit kamu kecil ya mastin? atau bool kamu udah loss gitu aja klo ada tai?
2026-04-14 05:55:47,@MastinSaurus @sampahfhui tenangin diri lu bro
2026-04-14 05:55:47,@sampahfhui Berarti bisa dikatakan FHUI ngga worth it ya? Oknum mahasiswanya isi otaknya sampah
2026-04-14 05:56:11,@Ritzhy1 @MastinSaurus @sampahfhui gue? netizen yang punya otak normal bisa berfungsi baik bukan enabler pelecehan. sebagai salah satu korban pelecehan verbal juga gue gabisa diem aja liat oknum oknum minim moral dan otak kayak elu ini.
2026-04-14 05:56:56,@sampahfhui anjg bikin malu ui aja😭😭
2026-04-14 05:57:04,@MastinSaurus @sampahfhui Ketahuan banget kalau lu itu dong oooooooo🤣
2026-04-14 05:57:09,@MastinSaurus @sampahfhui lu demen di entot y????
2026-04-14 05:57:14,@sampahfhui sakit lu semua
2026-04-14 05:57:28,@sampahfhui ga waras ih
2026-04-14 05:57:46,@MastinSaurus @sampahfhui kok ada orang mikir gini 😃
2026-04-14 05:57:53,@Ritzhy1 @aloviavexia @MastinSaurus @sampahfhui ngapain dibesar besarkan? lu kalo punya anak ngelecehin istri lu sendiri gapapa kah?
2026-04-14 05:58:47,@sampahfhui Dari sini itu udah jelas kalau Adab diatas ilmu. Mau lu berpendidikan dengan gelar apapun kalau ngga punya adab ya dongo
2026-04-14 05:59:31,@MastinSaurus @sampahfhui Oh ini salah satu contoh makhluk yg ada di grup itu
2026-04-14 05:59:56,"@MastinSaurus @sampahfhui dengan lu menormalisasikan obrolan kaya gitu walaupun di circle lu doang itu tetep aja feedback mendukung yang pasti pelan pelan bakal bikin tambah parah dan berakhir pake fisik juga. awalnya jg mikir doang, trs dilakuin karena banyak yang setuju. ganti circle sampah lu itu bangg"
2026-04-14 06:00:02,@sampahfhui Lawan seluruh bentuk pelacehan hukum pelaku biar jera
2026-04-14 06:00:07,@MastinSaurus @sampahfhui Bloon lu Mastin
2026-04-14 06:00:28,@sampahfhui SAKITTT
2026-04-14 06:01:22,@Ritzhy1 @MastinSaurus @sampahfhui you mfs be like “ya kan cuma obrolan tongkrongan” and it’s always the typical male jokes 🤣😂🤣ayo kita ngelecehin cewe🤣😂🤣 https://t.co/VClPA6oWHL
2026-04-14 06:01:43,@sampahfhui ORANG ORANG SAKIT
2026-04-14 06:02:41,@Ritzhy1 @kyutbrahhu Lah pelaku juga lu?
2026-04-14 06:03:09,@MastinSaurus @sampahfhui opini ter-sampah di 2026
2026-04-14 06:03:49,"@MastinSaurus @sampahfhui Lah? Haha gimana kalo ibu lu atau adek / kakak cewek lu yg dibahas di grup chat itu bang trs dibilang badannya semok, susunya gede, pantat bentuk w? Terima gak lu dikatain begitu? GPP kan? Toh grup privat ini gak disebar ke publik. 😂 Minimal ngomong dipikir pake otak ya."
2026-04-14 06:04:02,@sampahfhui anjirr
2026-04-14 06:05:01,@Ritzhy1 @kyutbrahhu pelaku juga nih keknya cuma ga se grup aja
2026-04-14 06:05:13,@sampahfhui sakit kabeh cok arek” iki
2026-04-14 06:05:57,@sampahfhui Manusia model begini cocoknya nikah ama kuyang
2026-04-14 06:06:27,"@sampahfhui Bentar, masa obrolan privat dianggap kekerasan seksual? Kecuali kalo mereka ngerekam salah satu korban mandi ato apa gitu dan dishare di grup. Tapi ini obrolan dan bersifat privat tanpa 'menyentuh korban' loh? Kok bisa dianggap kejahatan?"
2026-04-14 06:07:36,@sampahfhui huekkkk
2026-04-14 06:10:55,@sampahfhui Menurut w mereka harus dinepalkan biar tahu rasanya gimana gitu....😴
2026-04-14 06:11:12,"@MastinSaurus @sampahfhui Logika yg sungguh aneh. Sebagai orang terdidik, teko mengeluarkan isi teko. Mahasiswa, akademisi,orang terhormat... Ngomongin hal2 mesum. Astagaaaaaa"
2026-04-14 06:12:37,"@sampahfhui penasaran sama sosok sosok biadab itu, apalagi si valenza valenza itu"
2026-04-14 06:13:52,"@sampahfhui pdhl dri mukanya, muka2 boti semua"
2026-04-14 06:14:19,@MastinSaurus @sampahfhui https://t.co/QPHbHk5jTo
2026-04-14 06:14:45,@MastinSaurus @sampahfhui ohh jadi gini ya bangg caranya biar akunnya rame?? Menjadi anomali melawan aruss dengan taktik hit n run-nya
2026-04-14 06:15:11,"@MastinSaurus @sampahfhui Hahaha ga semua isi otak harus dikeluarkan, kalau otak kotor bersihkan dulu biar output ga kotor. Memaklumi hal yg salah biar dianggap wajar itu juga salah satu ciri orang SAKIT. iya anda sakit perlu ke psikiater"
2026-04-14 06:16:20,@sampahfhui Wah ini lagi seru banget nih liat sidangnya FH UI live tiktok tadi
2026-04-14 06:16:52,@Ritzhy1 @kyutbrahhu Terus menurut anda pembahasan yg mengarah ke pelecehan seksual gakpapa gitu??? Sinting!!
2026-04-14 06:18:12,@MastinSaurus @sampahfhui lu yg gda otak apa gmn njing
2026-04-14 06:18:23,@sampahfhui Menuju Indonesia Emas 2045 💦
2026-04-14 06:18:26,@sampahfhui lancang bener ituu irpan
2026-04-14 06:19:42,@sampahfhui @Harapussy
2026-04-14 06:24:20,"@DennySeggssegar @sampahfhui Kamu sodaranya ya? Hm, oke, serah kamu aja https://t.co/Jv9zsawLF6"
2026-04-14 06:24:56,"@MastinSaurus @sampahfhui mental pelaku emang susah sih didengerin, semoga nasi lu kering terus"
2026-04-14 06:25:20,@sampahfhui laki laki itu otaknya kok jahat bgt yaaa... mereka dilahirkan dari seorang perempuan juga lohhh
2026-04-14 06:28:02,"@sampahfhui Fakta Memalukan 16 Mahasiswa FH UI: 14 Pelaku Sempat Sembunyi di Balik Orang Tua, Sanksi DO Siap Dijatuhkan? https://t.co/BJ3eP20mQn"
2026-04-14 06:28:46,"@sampahfhui Mahasiswa fakultas hukum, UI lagi 🫠 Gimana ya generasi penerus konoha nantinya? 🤯"
2026-04-14 06:37:50,"@MastinSaurus @sampahfhui kok bisa ya omongan perihal rape itu dianggap 'biasa' aja??? otak kalian as laki laki bermasalah njir, dan masih denial??? helo???"
2026-04-14 06:37:58,@sampahfhui sakit jiwaa
2026-04-14 06:38:57,@sampahfhui anjir parah
2026-04-14 06:41:51,@sampahfhui ini awal ketauannya gimana gaiss? gue ketinggalan info nih
2026-04-14 06:42:14,@sampahfhui Parah
2026-04-14 06:44:07,@sampahfhui ajg
2026-04-14 06:44:15,@sampahfhui Stress
2026-04-14 06:45:14,@sampahfhui sakit. stress.
2026-04-14 06:45:44,"@sampahfhui COWO' TU SKRG TU KENAPA SI YA, DUH UI LAGI"
2026-04-14 06:46:31,@sampahfhui .
2026-04-14 06:46:39,@Ritzhy1 @kyutbrahhu Oh lu juga pelaku kaya gtu?
2026-04-14 06:47:09,"@MastinSaurus @sampahfhui bang, bang… gw sama temen2 gw kalo ngatain kelakuan orang jelek aja langsung pada “astagfirullah gaboleh gt, parah bgt”. apalagi PELECEHAN🙂"
2026-04-14 06:49:13,@sampahfhui miris banget sumpah
2026-04-14 06:49:19,"@MastinSaurus @sampahfhui Ini kalau dimasa depan anaknya yg jadi korban, ""Gapapa, nak. Itu hal yg wajar. Toh cuma ketikan. Kamu jangan sok suci ah. Nah, buat kalian silahkan lanjutkan obrolannya di chat, ya. Gapapa Kok anak saya jadi topiknya. Saya maklumi itu.""☺️"
2026-04-14 06:49:25,@sampahfhui Stress. Stop menormalisasikan hal begini.
2026-04-14 06:49:58,"@MastinSaurus @sampahfhui lah gw mah emang suci? gw ga pernah tuh ada keinginan untuk ngomongin orang lain dengan bahasa yang seksual dan merendahkan. gatau ya otak lu kayak gimana, tapi itu gak normal dan ga seharusnya dinormalisasi."
2026-04-14 06:50:00,"@sampahfhui Kuliah tinggi-tinggi cuma buat belajar cara ngetik pelecehan di grup chat? Minimal otaknya dipake buat mikir, bukan cuma buat pajangan di dalem tengkorak. Jijik banget liatnya. 🤢"
2026-04-14 06:50:05,"@sampahfhui stresss. segitu anak fh, tau hukum💔"
2026-04-14 06:51:29,@sampahfhui 🤢
2026-04-14 06:52:40,@sampahfhui @SiberPMJ
2026-04-14 06:53:57,@sampahfhui Anj
2026-04-14 06:54:25,@Ritzhy1 @kyutbrahhu ya pengedar pengedar narkoba kalau ngobrol juga di grup wa juga kriminal namanya mas apa coba bedanya? jadi sekali lagi apa? jangan menormalisasikan KS tetap pada konteks. jangan dibawa kemana mana begitu ya mas
2026-04-14 06:54:39,@sampahfhui Info youtube premium
2026-04-14 06:55:14,@bilkis99441 @kyutbrahhu KS apa nya?? Itu di ruang privasi..cuma ada cepu bencong aja
2026-04-14 06:56:49,"@MastinSaurus @sampahfhui coba lu mikir, seandainya yg di posisi org2 yg kena pelecehan itu pacar atau sodara perempuan lu? entah adek lu, kakak lu, sepupu lu, bahkan emak lu, siapapun di keluarga lu, apa lu bakalan ttp ngmong begini? klo iya, brrti sakit lu dan otak lu trnyta bner2 ga berfungsi."
2026-04-14 06:57:14,"@sampahfhui orang"" sampah"
2026-04-14 06:58:10,"@sampahfhui ternyata bener kuliah untuk mencari ilmu bukan sekedar gelar, mirisss. anak hukum lagi lu semua stressss"
2026-04-14 06:59:43,"@sampahfhui herannya masih ada aja yang belain pelaku di sini wkwk, otak dongo,otak bokep gak bakal terima sejenisnya di viralin"
2026-04-14 06:59:43,@Ritzhy1 @kyutbrahhu masalah kecil katalu? ks masalah kecil? lu ga sekola njing ortu lu ga sanggup biayain lu makannya otak lu gd
2026-04-14 07:00:06,@sampahfhui @mtchajasmine
2026-04-14 07:00:14,@naay_killa @sampahfhui jangan menormalisasi yg gak normal ya!
2026-04-14 07:00:22,@MastinSaurus @sampahfhui lu yg dongo anjg gatau kh ada yg namanya pelecehan verbal??????
2026-04-14 07:00:48,@sampahfhui anjink sakit lo semua
2026-04-14 07:01:34,"@MastinSaurus @sampahfhui Makanya perbesar volume otak dan pala lu biar yang kayak gini-gini SANGGUP lu tahan di dalem pala doang. Masalahnya nih bocah-bocah kan bodoh, otak dan kepala mereka udah ga mampu menampung, jadi dikeluarin. Yaaaaahhhhh sama kayak elu gitu lah. Pasti paham kan lu sejenis"
